bookID,title,authors,average_rating,isbn,  num_pages,publication_date,publisher,
37066,Filth: Dirt  Disgust  and Modern Life,William A. Cohen,4.08,816643008,360,12/15/04,Univ Of Minnesota Press,
37067,Pink Flamingos and Other Filth: Three Screenplays,John Waters,4.21,1560257016,258,4/7/05,Running Press,
37070,Let It Be Love (Effingtons  #11),Victoria Alexander,3.79,60593202,384,10/25/05,Avon,
37072,The Marriage Lesson (Effingtons  #3),Victoria Alexander,3.9,380818205,372,5/1/01,Avon,
37073,When We Meet Again (Effingtons  #10),Victoria Alexander,3.87,60593199,384,5/24/05,Avon,
37074,Her Highness  My Wife (Effingtons  #5),Victoria Alexander,3.66,60001445,362,7/30/02,Avon HarperCollins,
37076,Love With the Proper Husband (Effingtons  #6),Victoria Alexander,3.85,60001453,358,3/25/03,Avon,
37077,The Lady in Question (Effingtons  #7),Victoria Alexander,3.77,60517611,384,11/25/03,Avon,
37083,Going on Being: Buddhism and the Way of Change,Mark Epstein,3.99,767904613,240,2/12/02,Broadway Books,
37087,A New History of Early English Drama,John D. Cox/David Scott Kastan/Stephen Greenblatt,4.05,231102437,579,8/15/97,Columbia University Press,
37095,The Shell Seekers,Rosamunde Pilcher,4.15,051722285X,530,4/6/04,Gramercy Books,
37105,Cat's Cradle (Cat  #1),William W. Johnstone,3.85,821718258,412,5/1/86,Zebra,
37106,Five Patients,Michael Crichton,3.48,99601117,235,2/2/95,Arrow,
37119,Undertaker of the Mind: John Monro and Mad-Doctoring in Eighteenth-Century England,Jonathan  Andrews/Andrew Scull,3.42,520231511,386,11/27/01,University of California Press,
37134,Consider the Lilies,Iain Crichton Smith/Isobel Murray,3.88,753812932,144,1/1/00,Polygon,
37139,The Admirable Crichton,J.M. Barrie,3.72,1406955817,88,11/3/06,Hard Press,
37169,The Delta Star,Joseph Wambaugh,3.66,553273868,291,1/1/84,Bantam,
37170,Finnegan's Week,Joseph Wambaugh,3.63,553763245,352,8/1/95,Bantam,
37186,The Miraculous Journey of Edward Tulane,Kate DiCamillo/Bagram Ibatoulline,4.37,763625892,200,2/14/06,Candlewick Press,
37187,The Tiger Rising,Kate DiCamillo,3.82,763618985,128,7/1/02,Candlewick Press,
37189,Mercy Watson Goes for a Ride,Kate DiCamillo/Chris Van Dusen,4.15,763623326,72,5/9/06,Candlewick Press,
37190,The Tale of Despereaux,Kate DiCamillo/Timothy Basil Ering,4.04,763625299,267,9/9/08,Candlewick Press,
37191,Mercy Watson to the Rescue,Kate DiCamillo/Chris Van Dusen,4.05,763622702,68,8/23/05,Candlewick Press,
37195,Mercy Watson: Princess in Disguise,Kate DiCamillo/Chris Van Dusen,4.16,763630144,70,7/10/07,Candlewick Press,
37205,The Mill on the Floss,George Eliot,3.79,140620273,536,2/24/94,Penguin Books,
37211,Culture Shock! Laos (Culture Shock!),Stephen  Mansfield,3.29,1857331648,220,1/30/00,Kuperard,
37231,The Cambridge Companion to Plotinus,Lloyd P. Gerson,4.36,521476763,480,11/28/96,Cambridge University Press,
37238,In the Land of the Lawn Weenies and Other Warped and Creepy Tales (Weenies series  #1),David Lubar,3.96,765345706,256,6/16/03,Starscape,
37240,Hidden Talents (Talents  #1),David Lubar,3.94,765357666,240,2/6/07,Starscape,
37241,Dunk,David Lubar,3.8,618439099,272,6/7/04,HMH Books for Young Readers,
37261,Carnet de Voyage,Craig Thompson,3.76,1891830600,224,8/3/04,Top Shelf Productions,
37262,Dark Horse Deluxe Journal: Craig Thompson's Angels and Demons,Craig Thompson,3.52,1593070691,128,12/30/03,Dark Horse,
37264,Good-Bye  Chunky Rice,Craig Thompson,3.8,375714766,125,5/9/06,Pantheon Books,
37266,Adieu  Chunky Rice,Craig Thompson,3.8,2840558599,128,6/20/02,Delcourt,
37272,Balanchine: A Biography,Bernard Taper,4.31,520206398,413,11/8/96,University of California Press,
37277,A Scandalous Life: The Biography of Jane Digby,Mary S. Lovell,4.02,1857024699,365,6/2/03,Fourth Estate,
37282,The Splendid Outcast: Beryl Markham's African Stories,Beryl Markham/Mary S. Lovell,3.72,865473013,139,10/1/87,North Point Press,
37297,Eyes of Prey (Lucas Davenport  #3),John Sandford,4.18,425214435,358,3/6/07,G.P. Putnam's Sons,
37299,Sharpe's Prey (Sharpe  #5),Bernard Cornwell,4.05,60084537,288,10/23/12,Harper Paperbacks,
37300,Broken Prey (Lucas Davenport  #16),John Sandford,4.18,425204308,481,5/2/06,Berkley,
37301,Rules of Prey (Lucas Davenport  #1),John Sandford,4.11,425205819,479,8/2/05,G.P. Putnam's Sons,
37302,Certain Prey (Lucas Davenport  #10),John Sandford,4.22,743484193,384,2/21/04,Simon & Schuster,
37304,Winter Prey (Lucas Davenport  #5),John Sandford,4.26,425141233,400,3/1/94,Berkley,
37305,Destiny's Daughters,Gwynne Forster/Donna Hill/Parry A. Brown,4.2,758212380,292,1/31/06,Kensington,
37326,Fragments,Jean Baudrillard/Emily Agar,3.8,1844675734,148,1/17/07,Verso,
37328,The Consumer Society: Myths and Structures,Jean Baudrillard/Chris     Turner/George Ritzer,4.11,761956921,224,4/14/98,Sage Publications Ltd,
37329,The Vital Illusion,Jean Baudrillard/Julia Witwer,3.84,231121008,96,11/22/00,Columbia University Press,
37330,Hijos de la medianoche,Salman Rushdie/Miguel Sáenz,3.98,8497934326,798,2/3/05,DeBolsillo,
37338,Wicked Ties (Wicked Lovers  #1),Shayla Black,3.96,425213617,341,1/2/07,Berkley Heat,
37339,On a Wicked Dawn (Cynster  #9),Stephanie Laurens,4.06,60002050,448,4/30/02,Avon,
37340,The Wicked (Vampire Huntress  #8),L.A. Banks,4.41,312352360,389,9/5/00,St. Martins Press-3PL,
37341,Wicked Sacrifice (Bound Hearts  #4-5),Lora Leigh,4.21,1419953966,290,11/30/06,Elloras Cave,
37343,My Wicked Pirate,Rona Sharon,3.9,821780573,432,11/1/06,Zebra,
37345,Wicked Dreams,Kingdome 19,3.67,3861878755,112,9/1/06,Bruno Gmünder,
37347,If I Have a Wicked Stepmother  Where's My Prince?,Melissa Kantor,3.66,786809604,283,9/1/05,Disney-Hyperion,
37349,A Couple of April Fools (The Hamlet Chronicles #6),Gregory Maguire/Elaine Clayton,3.48,60760826,240,3/1/05,HarperCollins,
37350,The Good Liar,Gregory Maguire,3.54,64408744,144,5/28/02,HarperCollins,
37356,Seven Spiders Spinning (The Hamlet Chronicles  #1),Gregory Maguire/Dirk Zimmer,3.6,64405958,144,8/4/95,HarperCollins,
37360,Three Rotten Eggs (The Hamlet Chronicles  #5),Gregory Maguire/Elaine Clayton,3.74,60546573,240,1/18/05,HarperCollins,
37363,Das Tulpenhaus oder Bekenntnisse einer häßlichen Stiefschwester,Gregory Maguire/Mechtild Sandberg-Ciletti,3.53,3423242302,377,12/1/00,Dtv,
37377,On the Night You Were Born,Nancy Tillman,4.36,312346069,32,10/17/06,Feiwel & Friends,
37379,The Night at the Museum,Milan Trenc,3.91,764136313,32,11/1/06,B.E.S. Publishing,
37380,The Heart Is a Lonely Hunter,Carson McCullers,3.98,618084746,359,9/8/00,Mariner Books,
37381,The Heart Is a Lonely Hunter,Carson McCullers/Kasia Boddy,3.98,141185228,317,8/31/00,Penguin Classics,
37387,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.79,1857152743,512,5/6/04,Random House,
37388,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.79,1400042062,462,4/6/04,Everyman's Library,
37390,The Pat Hobby Stories,F. Scott Fitzgerald/Arnold Gingrich,3.56,684804425,192,12/6/95,Scribner,
37395,The Pursuit of the Well-Beloved & The Well-Beloved,Thomas Hardy/Patricia Ingham,3.61,140435190,416,8/28/97,Penguin Classics,
37405,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,4.24,674673778,110,5/1/92,Harvard University Press,
37408,The Big Box,Toni Morrison/Slade Morrison,3.95,786812915,48,9/1/02,Little  Brown Books for Young Readers,
37415,Their Eyes Were Watching God,Zora Neale Hurston,3.91,61120065,219,5/30/06,Amistad,
37417,Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible,J. Scott Duvall/J. Daniel Hays,4.17,310259665,462,8/2/05,Zondervan Publishing Company,
37420,The Short Stories of Ernest Hemingway,Ernest Hemingway,4.26,20518609,499,3/1/87,Scribner Classics,
37424,Little Big Book for God's Children,Alice Wong/Lena Tabori,4.88,094180755X,352,9/1/01,Welcome Books,
37426,Little Children,Tom Perrotta,3.62,312315732,355,1/1/05,St. Martin's Griffin,
37434,Dale Loves Sophie to Death,Robb Forman Dew,3.23,316890669,256,9/19/01,Back Bay Books,
37435,The Secret Life of Bees,Sue Monk Kidd,4.05,142001740,302,1/28/03,Penguin Books,
37438,Hokkaido Highway Blues: Hitchhiking Japan,Will Ferguson,4,1841952885,344,6/5/03,Canongate Books,
37444,The Martian Chronicles,Ray Bradbury/Ian  Miller,4.14,553011804,259,12/1/06,Bantam Books,
37451,You Know You Love Me (Gossip Girl  #2),Cecily von Ziegesar,3.52,316911488,240,9/1/02,Poppy,
37467,Classroom Interactions as Cross-Cultural Encounters: Native Speakers in EFL Lessons,Jasmine C.M. Luk/Angel M.Y. Lin,0,805850848,241,8/5/06,Routledge,
37471,Them: Adventures with Extremists,Jon Ronson,3.95,330375466,328,2/8/02,Pan Macmillan Ltd. (London),
37476,Why I Hate Canadians,Will Ferguson,3.72,1550546007,220,2/19/07,Not Avail,
37477,Happiness,Will Ferguson,3.79,006052510X,320,6/3/03,HarperPerennial,
37481,Discovering God's Will,Sinclair B. Ferguson,4.24,851513344,126,3/1/82,Banner of Truth,
37491,The Truth of the Matter,Robb Forman Dew,3.09,316013307,352,11/3/06,Back Bay Books,
37516,Spinoza: A Life,Steven Nadler,4.1,521002931,422,4/23/01,Cambridge University Press,
37525,Organizational Architecture: Designs for Changing Organizations,David A. Nadler/Robert B. Shaw/Marc S. Gerstein,4.62,1555424430,304,5/26/92,Jossey-Bass,
37526,Henry V,William Shakespeare/Barbara A. Mowat/Paul Werstine/Michael Neill,3.88,743484878,294,6/22/04,Washington Square Press,
37530,Erotism: Death and Sensuality,Georges Bataille/Mary Dalwood,4.11,872861902,288,1/1/01,City Lights Publishers,
37534,The Weimar Republic: The Crisis of Classical Modernity,Detlev J.K. Peukert/Richard Deveson,3.84,809015560,360,9/1/93,Hill and Wang,
37536,Adam and Eve and Pinch Me,Ruth Rendell,3.64,1400031184,368,1/14/03,Vintage Crime/Black Lizard,
37538,A Pinch of Snuff (Dalziel & Pascoe  #5),Reginald Hill,3.84,440169127,336,7/1/90,Dell,
37539,Egyptian Myth: A Very Short Introduction,Geraldine Pinch,3.61,192803468,143,7/8/04,Oxford University Press  USA,
37540,A Pinch of Poison (Hemlock Falls Mysteries  #3),Claudia Bishop,3.57,425151042,249,12/1/95,Berkley,
37546,Persuasion,Jane Austen,4.14,812565886,242,10/15/99,Tor Classics,
37552,Beyond Seduction (Beyond Duet  #2),Emma Holly,3.7,515133086,297,6/28/02,Jove,
37553,Sense and Sensibility,Jane Austen/Claire Lamont/James Kinsley,4.07,192804782,327,4/29/04,Oxford University Press,
37554,Sense and Sensibility,Jane Austen/Claire Lamont/Ros Ballaster,4.07,140434259,346,1/1/96,Penguin Classics,
37558,Sense and Sensibility,Jane Austen/Laura Engel,4.07,159308336X,312,10/21/04,Barnes & Noble,
37560,Sense and Sensibility,Jane Austen/Laura Engel,4.07,1593080492,336,8/1/03,Barnes  Noble Classics,
37561,One Flew Over the Cuckoo's Nest (SparkNotes Literature Guide),SparkNotes/Ken Kesey,4.13,1586633791,72,7/15/02,SparkNotes,
37564,A Different Mirror: A History of Multicultural America,Ronald Takaki,4.13,316831115,508,6/1/94,Back Bay Books,
37566,Trapped in the Mirror: Adult Children of Narcissists in Their Struggle for Self,Elan Golomb,3.82,688140718,272,3/28/95,William Morrow Paperbacks,
37569,The Buddha in Your Mirror: Practical Buddhism and the Search for Self,Woody Hochswender/Greg Martin/Ted Morino,4.28,967469783,230,10/1/01,Middleway Press,
37572,A Distant Mirror: The Calamitous 14th Century,Barbara W. Tuchman,4.08,345910907,704,7/12/87,Ballantine Books,
37573,They Do It With Mirrors,Agatha Christie/Rosemary Leach,3.76,1559277580,7,11/8/02,MacMillan Audio,
37585,The Lemon Table,Julian Barnes,3.68,1400076501,241,4/5/05,Vintage,
37587,The Criminal Mastermind Collection  Bks 1-3 (Artemis Fowl  #1-3),Eoin Colfer,4.36,786848693,912,9/27/05,Miramax,
37592,Encuentro en el Ártico (Artemis Fowl  #2),Eoin Colfer,3.95,8497939212,344,3/8/06,Debolsillo,
37594,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,439573882,309,10/1/03,Scholastic Inc.,
37595,El cubo B (Artemis Fowl  #3),Eoin Colfer/Ana Alcaina,4.04,307343111,352,7/5/05,Montena,
37598,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,670913529,329,4/3/03,Penguin Group,
37603,Forget Me Not: Photography and Remembrance,Geoffrey Batchen,4.22,156898619X,128,8/3/06,Princeton Architectural Press,
37612,Monsoon Summer,Mitali Perkins,3.82,440238404,257,4/11/06,Laurel Leaf Library,
37619,Warlock (Ancient Egypt  #3),Wilbur Smith,4.04,312980388,642,9/16/02,St. Martin's Paperbacks,
37623,Sea of Thunder: Four Commanders and the Last Great Naval Campaign 1941-1945,Evan Thomas,4.11,743252217,415,11/7/06,Simon & Schuster,
37624,Gift from the Sea,Anne Morrow Lindbergh,4.17,679406832,132,10/8/91,Pantheon Books,
37625,Wide Sargasso Sea: A Reader's Guide to Essential Criticism,Carl Plasa,3.63,184046268X,194,9/6/02,Palgrave Macmillan,
37630,The Good Housekeeping Illustrated Cookbook,Good Housekeeping/Zoe Coulson,4.37,878510370,512,10/1/80,Hearst Communications,
37638,Evelina,Frances Burney/Edward A. Bloom,3.67,192840312,455,7/18/02,Oxford University Press,
37646,Dancing On Air,Frances Oliver,4,1553100662,157,4/30/04,Ash-Tree Press,
37651,Holding On to the Air,Suzanne Farrell/Toni Bentley,4.09,813025931,352,9/25/02,University Press of Florida,
37656,The Turtle (The Lighthouse Family  #4),Cynthia Rylant/Preston McDaniels,4.07,689863128,48,2/1/06,Beach Lane Books,
37657,The Body in the Lighthouse,Katherine Hall Page,3.68,380813866,352,3/30/04,Avon,
37660,American Tragedy: Kennedy  Johnson  and the Origins of the Vietnam War,David E. Kaiser,3.51,674006720,576,1/30/02,Belknap Press,
37670,The Sun Also Rises,Ernest Hemingway,3.82,684182602,247,10/1/84,Scribner Book Company,
37673,The Call of the Wild,Jack London/Wendell Minor,3.86,068981836X,128,10/1/99,Aladdin,
37674,The Call of the Wild,Jack London/Gary Paulsen,3.86,689856741,139,2/1/03,Aladdin,
37675,The Call of the Wild and Three Other Klondike Stories,Jack London/Roger Dressler,3.81,1587887738,5,9/1/01,Brilliance Audio,
37678,The Call of the Wild and Selected Stories: 100th Anniversary Ed.,Jack London/Alex Kershaw,3.82,451527038,192,11/1/98,Signet Classics,
37683,Fahrenheit 451,Ray Bradbury/Alfredo Crespo,3.99,8497930053,176,11/29/04,Debolsillo,
37684,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram/C.S. Lewis/Tudor Humphries,4.25,60556501,48,9/21/04,HarperCollins,
37685,The Lion  the Witch and the Wardrobe (Chronicles of Narnia #2),C.S. Lewis/Pauline Baynes,4.21,60765488,189,10/25/05,HarperEntertainment,
37690,The Lion  the Witch and the Wardrobe (Narnia),C.S. Lewis/Pauline Baynes,4.21,60845244,189,10/4/05,HarperCollins Publishers,
37693,New Moon (Moon #6),Rebecca York,3.86,425216020,323,3/6/07,Berkley Sensation,
37694,Health: The Basics (Donatelle Series),Rebecca J. Donatelle,3.58,805377956,480,3/9/06,Benjamin-Cummings Publishing Company,
37698,Cliffsnotes on Eliot's Middlemarch,Brian Johnston/George Eliot/CliffsNotes,4.14,822008254,109,7/6/67,Cliffs Notes,
37700,Alice's Adventures in Wonderland,Lewis Carroll/Richard  Kelly,4.02,155111223X,356,9/13/00,Broadview Press Inc,
37707,Anne of the Island and Tales of Avonlea,L.M. Montgomery,4.3,051703705X,573,3/20/91,Gramercy,
37716,A Christmas Carol and The Night Before Christmas,Charles Dickens/Clement C. Moore/Arthur Rackham,4.35,517229277,156,10/3/06,Gramercy Books,
37722,In Search of Dracula: The History of Dracula and Vampires,Raymond T. McNally/Radu Florescu,3.87,395657830,320,10/31/94,Mariner Books,
37726,The Annotated Charlotte's Web,E.B. White/Garth Williams/Peter F. Neumeyer,4.17,60882603,320,10/31/06,HarperCollins,
37731,Just as Long as We're Together,Judy Blume,4.07,330398040,202,4/9/01,Macmillan Children's Books,
37734,Wifey / Smart Women,Judy Blume,3.68,743437578,560,10/2/01,Pocket Books,
37736,Forever...,Judy Blume,3.62,689849737,199,12/1/02,Atheneum/Richard Jackson Books,
37737,Fudge-a-Mania (Fudge  #4),Judy Blume,4.01,425193829,176,1/6/04,Berkley,
37741,Tales of a Fourth Grade Nothing (Fudge  #1),Judy Blume,4.1,425193799,144,1/6/04,Berkley,
37743,Forever . . .,Judy Blume,3.62,033039780X,178,6/3/05,Pan Childrens,
37744,Wifey,Judy Blume,3.36,425206548,304,9/6/05,Berkley,
37750,Everything I Needed to Know about Being a Girl I Learned from Judy Blume,Jennifer O'Connell/Meg Cabot/Megan McCafferty/Melissa Senate/Diana Peterfreund/Stephanie Lessing/Laura Ruby/Erica Orloff/Stacey Ballis/Julie Kenner/Kristin Harmel/Jennifer Coburn/Elise Juska/Kyra Davis/Beth Kendrick/Berta Platas/Lynda Curnyn/Kayla Perrin/Cara Lockwood/Alison Pace/Megan Crane/Lara Deloza/Laura Caldwell/Shanna Swendson,3.47,1416531041,275,6/5/07,Pocket Books,
37751,BFF*: Just As Long As We're Together / Here's to You  Rachel Robinson (*Best Friends Forever),Judy Blume,4.26,385734077,512,3/27/07,Delacorte Books for Young Readers,
37766,Yosemite: Its Discovery  Its Wonder and Its People,Margaret Sanborn,3.96,939666502,289,12/1/89,Yosemite Conservancy,
37772,A Man of the People,Chinua Achebe,3.87,385086164,160,8/16/16,Penguin Books,
37773,Collected Poems,Chinua Achebe,3.74,1400076587,84,1/16/09,Anchor Books,
37774,Arrow of God (The African Trilogy  #3),Chinua Achebe,3.81,385014805,230,1/1/89,Anchor Books,
37780,Anatomy of a Boyfriend (Anatomy  #1),Daria Snadowsky,3.41,385733208,259,1/9/07,Delacorte Press,
37785,Lithium for Medea,Kate Braverman/Rick Moody,3.95,1583224718,362,3/5/02,Seven Stories Press,
37790,Die Leiden des Jungen Werther,Johann Wolfgang von Goethe/R. Paulin,3.67,1853993239,142,1/1/98,Bristol Classical Press,
37804,The Odyssey,Homer/George Herbert Palmer,3.76,486406547,239,12/23/98,Dover Publications,
37807,Caesar's Commentaries: On the Gallic War & On the Civil War,Gaius Julius Caesar/James H. Ford/W.A. McDevitte,4.12,976072610,340,10/1/05,El Paso Norte Press,
37808,The Conquest of Gaul,Gaius Julius Caesar/F.P. Long/Cheryl Walker,3.99,760768951,288,7/16/05,Barnes  Noble,
37811,The Assassination of Julius Caesar: A People's History of Ancient Rome,Michael Parenti,4.17,1565849426,276,8/30/04,The New Press,
37813,Letters from the Earth: Uncensored Writings,Mark Twain/Bernard DeVoto/Henry Nash Smith,4.21,60518650,321,2/17/04,Harper Perennial Modern Classics,
37815,Mark Twain: Selected Works,Mark Twain,4.22,517053578,690,10/2/90,Gramercy,
37817,The Blazing Center Study Guide: The Soul-Satisfying Supremacy of God in All Things,John Piper,4.3,1590526856,112,7/3/06,Multnomah,
37819,The God of Small Things,Arundhati Roy,3.94,60977493,321,5/1/97,HarperCollins,
37824,Balzac und die kleine chinesische Schneiderin,Dai Sijie,3.64,3492238696,200,7/1/03,Piper Taschenbuch,
37826,The Wit &  Wisdom of Winston Churchill,James C. Humes/Richard M. Nixon,3.98,60925779,256,12/26/07,Harper Perennial,
37828,Winston Churchill,John Keegan,3.83,670030791,196,10/14/02,Viking Books,
37837,The Illustrated Garden Book: A New Anthology,Robin Lane  Fox/Vita Sackville-West/Freda Titford/Ken Kirkwood,4.19,689118449,192,10/1/86,Atheneum Books,
37847,The Long Hard Road Out of Hell,Marilyn Manson/Neil Strauss,3.89,60987464,275,3/3/99,It Books,
37848,Dissecting Marilyn Manson,Gavin Baddeley,3.86,859653722,192,10/1/07,Plexus Publishing,
37852,Marilyn Manson,Kurt Reighley,3.36,312181337,192,4/15/98,St. Martin's Griffin,
